country,year,suicide_count,population,suicide_rate (%),health_expenditure
Russian Federation,2007,41149.0,134778964.0,0.030530728816108126,461.8795166
Russian Federation,2008,38211.0,134385949.0,0.028433776212719974,609.8651123
Russian Federation,2009,37408.0,134085433.0,0.027898630867679717,516.6986084
Russian Federation,2010,33356.0,134865987.0,0.024732700024654844,567.3776855
Russian Federation,2011,31038.0,134745874.0,0.02303447154159244,684.7526245
Russian Federation,2012,29643.0,134668522.0,0.022011825450939455,760.0706787
Russian Federation,2013,28690.0,134713962.0,0.021296975884355626,811.1694336
Russian Federation,2014,26541.0,134713962.0,0.019701744055304383,742.2849731
Russian Federation,2015,25432.0,137018943.0,0.018560937227489777,501.853302
Saint Lucia,2000,14.0,141100.0,0.009922041105598866,
Saint Lucia,2001,7.0,143166.0,0.004889429054384421,
Saint Lucia,2002,12.0,145168.0,0.008266284580623829,
Saint Lucia,2003,10.0,147127.0,0.006796848980812495,
Saint Lucia,2004,8.0,149121.0,0.005364770890753147,
Saint Lucia,2005,4.0,151169.0,0.002646045154760566,
Saint Lucia,2006,2.0,153460.0,0.0013032712107389547,
Saint Lucia,2008,0.0,157876.0,0.0,
Saint Lucia,2009,13.0,159820.0,0.008134150919784757,
Saint Lucia,2010,4.0,161503.0,0.002476734178312477,
Saint Lucia,2011,8.0,162892.0,0.004911229526311912,
Saint Lucia,2012,10.0,163940.0,0.00609979260705136,
Saint Lucia,2013,14.0,164790.0,0.008495661144486922,
Saint Lucia,2014,14.0,165596.0,0.00845431049059156,
Saint Vincent and Grenadines,2000,5.0,96956.0,0.005156978423202278,
Saint Vincent and Grenadines,2001,8.0,97341.0,0.008218530732168355,
Saint Vincent and Grenadines,2002,7.0,97799.0,0.0071575373981329045,
Saint Vincent and Grenadines,2003,4.0,98292.0,0.004069507182680177,
Saint Vincent and Grenadines,2004,4.0,98740.0,0.004051043143609479,
Saint Vincent and Grenadines,2005,8.0,99118.0,0.008071187877075808,
Saint Vincent and Grenadines,2006,6.0,99463.0,0.006032393955541257,
Saint Vincent and Grenadines,2007,11.0,99689.0,0.011034316725014795,
Saint Vincent and Grenadines,2008,4.0,99826.0,0.004006972131508825,
Saint Vincent and Grenadines,2009,1.0,99927.0,0.0010007305332893012,
Saint Vincent and Grenadines,2010,5.0,100050.0,0.0049975012493753135,
Saint Vincent and Grenadines,2011,5.0,100037.0,0.004998150684246828,
Saint Vincent and Grenadines,2012,10.0,100167.0,0.00998332784250302,
Saint Vincent and Grenadines,2013,0.0,100398.0,0.0,
Saint Vincent and Grenadines,2014,2.0,100676.0,0.0019865707815169453,
Saint Vincent and Grenadines,2015,3.0,100948.0,0.0029718270792883465,
San Marino,2000,1.0,25369.0,0.003941818755173637,1934.978027
San Marino,2005,1.0,28264.0,0.0035380696292103024,3012.349609
Serbia,2000,1543.0,7149140.0,0.021583015579496274,56.50499725
Serbia,2001,1442.0,7142410.0,0.02018926384791688,112.2206192
Serbia,2002,1446.0,7138113.0,0.0202574545961937,173.2740631
Serbia,2003,1378.0,7111975.0,0.019375771146552118,230.1070862
Serbia,2004,1345.0,7086364.0,0.018980114484663784,274.4285583
Serbia,2005,1437.0,7058982.0,0.020357042984385,307.5655823
Serbia,2006,1443.0,7031811.0,0.02052102936213729,371.557312
Serbia,2007,1353.0,7009610.0,0.019302072440549475,547.1903687
Serbia,2008,1289.0,6988532.0,0.01844450308018909,671.9564819
Serbia,2009,1373.0,6968240.0,0.01970368414405933,575.4691162
Serbia,2010,1207.0,6944871.0,0.01737973246731293,545.2910767
Serbia,2011,1256.0,6900027.0,0.0182028273222699,619.0800171
Serbia,2012,1243.0,6867174.0,0.018100604411654637,559.8135986
Serbia,2013,1197.0,6832840.0,0.01751833790927345,627.53302
Serbia,2014,1134.0,6801810.0,0.016672032885364337,608.8585815
Serbia,2015,1062.0,6766406.0,0.015695185893367908,491.25177
Seychelles,2001,6.0,75363.0,0.007961466502129692,406.5769653
Seychelles,2002,5.0,76904.0,0.006501612399875168,377.6629639
Seychelles,2003,8.0,78402.0,0.010203821331088492,440.1113281
Seychelles,2004,6.0,79735.0,0.0075249263184297985,498.4817505
Seychelles,2005,5.0,80900.0,0.006180469715698394,515.4780273
Seychelles,2006,8.0,81691.0,0.00979300045292627,530.3119507
Seychelles,2007,6.0,82331.0,0.007287655925471572,468.2055969
Seychelles,2008,4.0,82900.0,0.004825090470446321,425.572876
Seychelles,2009,4.0,83429.0,0.004794495918685349,361.5524292
Seychelles,2010,6.0,83885.0,0.0071526494605710185,512.2929688
Seychelles,2011,5.0,80717.0,0.006194481955474064,532.2078857
Seychelles,2012,3.0,81224.0,0.0036934896089825674,657.9508667
Seychelles,2013,9.0,82541.0,0.010903672114464328,645.4216309
Seychelles,2014,4.0,83845.0,0.0047707078537778036,682.2625122
Seychelles,2015,7.0,85949.0,0.008144364681380821,674.2251587
Singapore,2000,309.0,3047600.0,0.010139125869536685,820.6981812
Singapore,2001,305.0,3103000.0,0.009829197550757332,706.734375
Singapore,2002,321.0,3165200.0,0.010141539239226588,752.2897339
Singapore,2003,320.0,3226200.0,0.00991878990763127,828.8669434
Singapore,2004,335.0,3281400.0,0.01020905710977022,829.2338867
Singapore,2005,359.0,3342400.0,0.010740785064624222,863.3361816
Singapore,2006,372.0,3411900.0,0.010903015914886134,945.7785034
Singapore,2007,328.0,3389600.0,0.009676658012744869,1084.877319
Singapore,2008,319.0,3448900.0,0.009249325872017166,1275.143311
Singapore,2009,349.0,3536100.0,0.009869630383756116,1328.818115
Singapore,2010,296.0,3576800.0,0.008275553567434578,1513.565918
Singapore,2011,308.0,3600900.0,0.008553417201255242,1704.372925
Singapore,2012,392.0,3631600.0,0.01079414032382421,1863.081055
Singapore,2013,357.0,3661456.0,0.009750219584777205,2114.615234
Singapore,2014,355.0,3689370.0,0.009622239027259396,2237.400879
Singapore,2015,329.0,3719115.0,0.008846190558775406,2326.265137
Slovakia,2000,729.0,5111813.0,0.014261085059253931,
Slovakia,2001,692.0,5100256.0,0.013567946393279082,
Slovakia,2002,717.0,5107584.0,0.01403794827456582,
Slovakia,2003,753.0,5113982.0,0.014724338098960846,
Slovakia,2004,676.0,5121210.0,0.013200005467457887,
Slovakia,2005,679.0,5126946.0,0.01324375173836432,
Slovakia,2006,0.0,5129369.0,0.0,
Slovakia,2007,0.0,5132660.0,0.0,
Slovakia,2008,591.0,5137067.0,0.011504619270101012,
Slovakia,2009,601.0,5141744.0,0.011688641052530035,
Slovakia,2010,631.0,5147562.0,0.01225823020684355,
Slovakia,2012,571.0,5116922.0,0.011159052258369388,
Slovakia,2013,616.0,5122209.0,0.01202606141217588,
Slovakia,2014,554.0,5129686.0,0.010799881318271722,
Slovenia,2000,588.0,1886483.0,0.031169112046066674,796.6470337
Slovenia,2001,581.0,1901330.0,0.030557557078466132,826.225769
Slovenia,2002,540.0,1906124.0,0.028329741401923486,944.8713989
Slovenia,2003,562.0,1907589.0,0.029461272842315613,1203.063477
Slovenia,2004,512.0,1907862.0,0.026836322543244744,1368.648682
Slovenia,2005,503.0,1911817.0,0.026310049549721548,1449.189209
Slovenia,2006,529.0,1918570.0,0.02757261919033447,1541.664307
Slovenia,2007,434.0,1927332.0,0.022518175384417426,1793.57605
Slovenia,2008,408.0,1943758.0,0.020990267306938416,2170.666748
Slovenia,2009,447.0,1942037.0,0.023017069190751773,2116.540039
Slovenia,2010,414.0,1944774.0,0.021287820589950296,2015.18042
Slovenia,2011,435.0,1944561.0,0.022370087644460624,2144.995605
Slovenia,2012,440.0,1945988.0,0.022610622470436614,1974.965576
Slovenia,2013,446.0,1948276.0,0.02289203377755513,2054.797363
Slovenia,2014,388.0,1951786.0,0.019879228562967456,2059.640381
Slovenia,2015,422.0,1954632.0,0.021589741700739577,1775.145874
South Africa,2000,267.0,40568559.0,0.000658145141413576,221.7829742
South Africa,2001,384.0,41185599.0,0.000932364732633851,195.1963196
South Africa,2002,236.0,41803868.0,0.0005645410611286017,169.0221863
South Africa,2003,256.0,42415309.0,0.0006035556643003593,254.3037109
South Africa,2004,383.0,43005874.0,0.0008905760175923875,322.7164001
South Africa,2005,458.0,43566107.0,0.0010512759379670991,354.062439
South Africa,2006,514.0,44079057.0,0.0011660866519898555,362.463623
South Africa,2007,417.0,44577435.0,0.0009354508620785383,386.0000305
South Africa,2008,441.0,43680586.0,0.0010096018400485745,372.3551025
South Africa,2009,372.0,45607048.0,0.0008156634036037588,413.0740967
South Africa,2010,393.0,46176200.0,0.0008510877898138001,539.567627
South Africa,2011,358.0,46806739.0,0.000764847130239088,597.359436
South Africa,2012,487.0,47484256.0,0.001025603096740107,579.7485352
South Africa,2013,587.0,48192699.0,0.001218026821863619,526.4995728
South Africa,2014,580.0,48912129.0,0.0011857999474935961,509.8332214
South Africa,2015,482.0,49627460.0,0.000971236488830982,470.7969666
Spain,2000,3394.0,38319996.0,0.0088569946614817,1002.786987
Spain,2001,3189.0,38713504.0,0.008237435702022735,1044.136963
Spain,2002,3372.0,39340611.0,0.008571295448359965,1169.059937
Spain,2003,3478.0,39947556.0,0.00870641498068117,1632.26001
Spain,2004,3508.0,40555823.0,0.00864980597237541,1914.508911
Spain,2005,3399.0,41195479.0,0.008250905396681999,2050.842285
Spain,2006,3247.0,41808848.0,0.007766298655251156,2227.942139
Spain,2007,3264.0,42547327.0,0.007671457245716049,2587.02417
Spain,2008,3457.0,43199484.0,0.008002410399161249,2967.600342
Spain,2009,3429.0,43490086.0,0.007884555574343999,2912.541748
Spain,2010,3158.0,43595356.0,0.007243890840116089,2775.140137
Spain,2011,3180.0,43642571.0,0.007286463485389072,2894.764404
Spain,2012,3539.0,44318859.0,0.007985313881839783,2588.674561
Spain,2013,3873.0,44227625.0,0.008756970332456242,2628.86377
Spain,2014,3911.0,44172771.0,0.00885387063446846,2671.282959
Spain,2015,3604.0,44186528.0,0.008156332174367717,2351.530029
Sri Lanka,2000,5252.0,17140342.0,0.030641162235852705,43.70681763
Sri Lanka,2001,4590.0,17266961.0,0.02658255844789364,41.32081223
Sri Lanka,2002,4382.0,17395955.0,0.025189763942249796,42.85560226
Sri Lanka,2003,4467.0,17524596.0,0.025489888611412208,42.38858414
Sri Lanka,2006,4015.0,17891558.0,0.02244075110730994,65.48428345
Suriname,2000,52.0,419001.0,0.012410471574053521,168.4034729
Suriname,2001,72.0,424515.0,0.016960531429984806,93.4313736
Suriname,2002,69.0,430176.0,0.01603994644052667,162.636261
Suriname,2003,77.0,435946.0,0.017662738045537748,173.0663147
Suriname,2004,67.0,441717.0,0.015168082731703784,221.2443237
Suriname,2005,72.0,447445.0,0.01609136318430198,251.5494843
Suriname,2006,112.0,453293.0,0.02470808064541036,326.5523682
Suriname,2007,119.0,459086.0,0.02592106925499797,322.102417
Suriname,2008,147.0,464789.0,0.03162725451764134,348.5854187
Suriname,2009,131.0,470448.0,0.02784579804781825,396.79245
Suriname,2010,136.0,476052.0,0.02856830766386865,417.6893921
Suriname,2011,127.0,481521.0,0.026374758317913444,392.7755432
Suriname,2012,133.0,486964.0,0.027312080564477047,425.3768005
Suriname,2013,131.0,492359.0,0.0266066020931881,455.7103271
Suriname,2014,128.0,497701.0,0.02571825252511046,463.0393677
Sweden,2000,1131.0,8409008.0,0.013449862338102187,2173.193848
Sweden,2001,1197.0,8439317.0,0.01418361225203414,2169.95752
Sweden,2002,1180.0,8465828.0,0.013938388542739115,2477.208008
Sweden,2003,1112.0,8490539.0,0.013096930595336764,3134.474365
Sweden,2004,1155.0,8514314.0,0.013565391175378309,3513.293457
Sweden,2005,1219.0,8538624.0,0.014276304940936619,3573.54541
Sweden,2006,1197.0,8576044.0,0.01395748435992166,3788.660889
Sweden,2007,1126.0,8629159.0,0.013048780304082935,4321.836914
Sweden,2008,1170.0,8688504.0,0.013466069647893354,4652.80957
Sweden,2009,1242.0,8755922.0,0.01418468551912637,4151.79834
Sweden,2010,1141.0,8823125.0,0.012931926046610469,4437.119141
Sweden,2011,1112.0,8884644.0,0.012515977004818652,6386.692871
Sweden,2012,1154.0,8948909.0,0.01289542669391319,6273.509766
Sweden,2013,1230.0,9024081.0,0.01363019680341965,6723.074707
Sweden,2014,1148.0,9114524.0,0.012595281991687114,6628.458984
Sweden,2015,1182.0,9114524.0,0.012968312991440913,5623.214355
Sweden,2016,1135.0,9253843.0,0.012265174587465984,5707.058105
Switzerland,2000,1380.0,6809589.0,0.020265540255072663,3737.802979
Switzerland,2001,1338.0,6865842.0,0.01948777731849932,3957.172363
Switzerland,2002,1446.0,6942010.0,0.020829702060354283,4420.574219
Switzerland,2003,1269.0,6969293.0,0.01820844668175093,5277.378906
Switzerland,2004,1284.0,7023166.0,0.018282353001481098,5889.844238
Switzerland,2005,1299.0,7071991.0,0.018368236045549262,5964.726563
Switzerland,2006,1309.0,7118477.0,0.018388764900132432,5900.513672
Switzerland,2007,1360.0,7183595.0,0.018932024981920613,6401.807617
Switzerland,2008,1314.0,7274875.0,0.018062166016598224,7411.206055
Switzerland,2009,1105.0,7364558.0,0.01500429489454764,7599.472656
Switzerland,2010,1006.0,7439147.0,0.013523055801962242,8021.80957
Switzerland,2011,1034.0,7518040.0,0.013753584710908694,9572.171875
Switzerland,2012,1038.0,7595591.0,0.01366582271214972,9286.549805
Switzerland,2013,1071.0,7681318.0,0.013942919691646669,9689.674805
Switzerland,2014,1032.0,7809621.0,0.01321446969065464,10014.70898
Switzerland,2015,1073.0,7892502.0,0.01359518185741353,9807.798828
TFYR Macedonia,2000,150.0,1887600.0,0.007946598855689766,
TFYR Macedonia,2001,152.0,1902411.0,0.007989861286546388,
TFYR Macedonia,2002,149.0,1895297.0,0.007861564704634684,
TFYR Macedonia,2003,137.0,1904123.0,0.007194913353811702,
TFYR Macedonia,2004,179.0,1911739.0,0.009363202822142562,
TFYR Macedonia,2005,143.0,1918471.0,0.00745385257322107,
TFYR Macedonia,2006,166.0,1924680.0,0.0086248103580855,
TFYR Macedonia,2007,159.0,1929428.0,0.008240784315351492,
TFYR Macedonia,2008,161.0,1933404.0,0.008327281830388271,
TFYR Macedonia,2009,167.0,1937404.0,0.008619781935001684,
TFYR Macedonia,2010,122.0,1940625.0,0.006286634460547505,
TFYR Macedonia,2011,128.0,1943093.0,0.0065874355988107605,
TFYR Macedonia,2012,172.0,1945054.0,0.008842942149678108,
TFYR Macedonia,2013,170.0,1947542.0,0.008728951673442729,
Thailand,2000,5182.0,58262135.0,0.008894284426755045,62.25963211
Thailand,2002,4902.0,58263389.0,0.008413516762644891,69.89767456
Thailand,2003,4484.0,60158951.0,0.0074535874137831954,76.50308228
Thailand,2004,4296.0,60686373.0,0.0070790192058437906,83.49060822
Thailand,2005,3937.0,61182665.0,0.006434829211836393,91.43128967
Thailand,2006,3608.0,61636512.0,0.005853673225376543,104.4275513
Thailand,2007,3754.0,58941621.0,0.0063690138416790405,126.8236008
Thailand,2008,3778.0,59216773.0,0.00637994914042344,151.4736328
Thailand,2009,3787.0,59483718.0,0.006366448042134825,152.4512939
Thailand,2010,3761.0,59769764.0,0.006292479254226268,172.0576935
Thailand,2011,3873.0,60261832.0,0.006426953631280243,195.9386597
Thailand,2012,3985.0,60382255.0,0.00659962103104629,206.4404449
Thailand,2013,3961.0,60766487.0,0.006518395575508586,213.0030975
Thailand,2014,3952.0,61139919.0,0.006463862014602932,219.3661652
Thailand,2015,4205.0,61261276.0,0.0068640424662391964,214.3841248
Thailand,2016,4131.0,61333728.0,0.006735282746876238,225.3467102
Trinidad and Tobago,2000,166.0,1178363.0,0.014087339809549347,277.0341187
Trinidad and Tobago,2001,179.0,1183354.0,0.015126496382316702,284.1289063
Trinidad and Tobago,2002,156.0,1188800.0,0.013122476446837145,338.1203308
Trinidad and Tobago,2003,144.0,1194458.0,0.012055677135571112,373.8591003
Trinidad and Tobago,2004,168.0,1200116.0,0.013998646797476243,449.7051086
Trinidad and Tobago,2005,136.0,1205471.0,0.011281897283302544,552.8843994
Trinidad and Tobago,2006,141.0,1209301.0,0.011659628165361645,592.9710693
Trinidad and Tobago,2007,131.0,1213988.0,0.010790880964226994,695.9567871
Trinidad and Tobago,2008,199.0,1219336.0,0.016320357965318832,783.9490967
Trinidad and Tobago,2009,128.0,1225097.0,0.010448152268759128,810.3747559
Trinidad and Tobago,2010,160.0,1231002.0,0.01299754183989953,861.5410156
Trinidad and Tobago,2011,139.0,1237186.0,0.011235174015871504,912.3320923
Turkey,2009,1050.0,65962419.0,0.0015918154851173663,500.0683594
Turkey,2010,1524.0,66975131.0,0.0022754714731353038,539.3276978
Turkey,2011,1148.0,68034357.0,0.0016873827439862481,531.663269
Turkey,2012,1450.0,68976439.0,0.0021021670892578267,524.8210449
Turkey,2013,1810.0,69880352.0,0.002590141503580291,552.40625
Turkey,2014,1617.0,70931420.0,0.0022796667541690268,527.2006836
Turkey,2015,1532.0,71880464.0,0.002131316236355959,454.6096802
Turkmenistan,2000,383.0,4026478.0,0.009512035083763032,76.63777161
Turkmenistan,2001,445.0,4095981.0,0.010864308208460929,123.7941513
Turkmenistan,2002,416.0,4143692.0,0.010039356206976774,132.5186768
Turkmenistan,2003,377.0,4177740.0,0.009024017770373456,208.8676147
Turkmenistan,2004,392.0,4211000.0,0.009308952742816434,319.2585754
Turkmenistan,2005,468.0,4252530.0,0.011005213367101469,345.1430969
Turkmenistan,2006,506.0,4287650.0,0.011801336396394295,374.1834106
Turkmenistan,2007,354.0,4342657.0,0.008151691464465188,281.9349976
Turkmenistan,2008,484.0,4412135.0,0.01096974593932416,255.4769135
Turkmenistan,2009,165.0,4484467.0,0.003679367023996385,194.2539673
Turkmenistan,2010,178.0,4551185.0,0.003911069314914687,221.798584
Turkmenistan,2011,130.0,4626095.0,0.0028101454898786125,276.6517029
Turkmenistan,2012,138.0,4690058.0,0.002942394315805903,318.807312
Turkmenistan,2013,101.0,4748055.0,0.002127186816496439,376.223877
Turkmenistan,2014,136.0,4811227.0,0.0028267217489426296,437.7528076
Turkmenistan,2015,133.0,4886514.0,0.00272177671035016,405.1263123
Ukraine,2000,14467.0,47125400.0,0.030698943669443656,35.13031387
Ukraine,2001,13131.0,46805969.0,0.028054114209236862,44.78530502
Ukraine,2002,12536.0,46060017.0,0.02721666385837417,52.87698364
Ukraine,2003,12313.0,45697383.0,0.026944650200209492,68.91822052
Ukraine,2004,11256.0,45322826.0,0.024835168045346512,84.58527374
Ukraine,2005,10621.0,44939270.0,0.023634117777169058,116.3277206
Ukraine,2006,10013.0,44560034.0,0.02247080870719264,148.3464813
Ukraine,2007,10032.0,44198672.0,0.022697514531658327,185.8313904
Ukraine,2008,9454.0,43856123.0,0.02155685307613717,215.6572723
Ukraine,2009,9715.0,43557944.0,0.02230362388087004,168.2019806
Ukraine,2010,9089.0,43296809.0,0.020992309156085843,202.3390503
Ukraine,2011,8973.0,43074791.0,0.02083120960470824,244.0137024
Ukraine,2012,9058.0,42915935.0,0.021106379250504504,275.853302
Ukraine,2014,7968.0,40464165.0,0.019691497402701874,197.3648224
Ukraine,2015,7574.0,40345446.0,0.018772874638689083,141.5749207
United Arab Emirates,2005,96.0,4280433.0,0.0022427637577787105,915.0838013
United Arab Emirates,2006,90.0,4923879.0,0.0018278272069642651,985.3295288
United Arab Emirates,2007,101.0,5695389.0,0.001773364383012293,1094.849731
United Arab Emirates,2008,100.0,6510358.0,0.001536013841327927,1340.038696
United Arab Emirates,2009,124.0,7252480.0,0.0017097599717613835,1339.4375
United Arab Emirates,2010,111.0,7839736.0,0.0014158640035837945,1359.025513
United Kingdom,2000,4290.0,56133909.0,0.0076424394388782,1674.2854
United Kingdom,2001,4128.0,55571993.0,0.007428202188105797,1739.170044
United Kingdom,2002,4117.0,55908944.0,0.007363759186723326,1965.769409
United Kingdom,2003,3979.0,56171771.0,0.007083629248577547,2347.039063
United Kingdom,2004,4183.0,56455011.0,0.007409439704121216,2828.298096
United Kingdom,2005,4047.0,56809024.0,0.007123868207980479,3010.180664
United Kingdom,2006,4122.0,57091129.0,0.007220035883333119,3251.677734
United Kingdom,2007,3897.0,57382757.0,0.006791238699109561,3740.197998
United Kingdom,2008,4259.0,57683372.0,0.007383410248624163,3606.229004
United Kingdom,2009,4246.0,58013559.0,0.007318978654627964,3273.727539
United Kingdom,2010,4188.0,58403529.0,0.007170799559047193,3309.480957
United Kingdom,2011,4393.0,58881852.0,0.007460702832512809,3501.949707
United Kingdom,2012,4444.0,59708630.0,0.007442810193434349,3492.889648
United Kingdom,2013,4824.0,60091793.0,0.008027718527220515,4207.887695
United Kingdom,2014,4788.0,60570482.0,0.007904840512908582,4601.137207
United Kingdom,2015,4910.0,61082942.0,0.008038250678888387,4326.25
United States of America,2000,29343.0,262246108.0,0.011189107904701488,
United States of America,2001,30607.0,265427546.0,0.01153120708880758,
United States of America,2002,31645.0,268759559.0,0.011774464922380677,
United States of America,2003,31477.0,271041510.0,0.01161335029457296,
United States of America,2004,32428.0,273584136.0,0.01185302644887275,
United States of America,2005,32629.0,276106680.0,0.01181753371559138,
United States of America,2006,33292.0,278980848.0,0.01193343566007083,
United States of America,2007,34596.0,280658606.0,0.012326719815604016,
United States of America,2008,36030.0,282355565.0,0.012760506420335651,
United States of America,2009,36900.0,285162662.0,0.012939983005208443,
United States of America,2010,38362.0,287839149.0,0.013327582482534371,
United States of America,2011,39508.0,290313825.0,0.01360872152747118,
United States of America,2012,40596.0,292827128.0,0.013863469644110294,
United States of America,2013,41143.0,295322862.0,0.013931532330876573,
United States of America,2014,42769.0,297749735.0,0.014364076596071529,
United States of America,2015,44189.0,300078511.0,0.014725812872351932,
Uruguay,2000,555.0,3050169.0,0.018195713089996,687.617981
Uruguay,2001,499.0,3061024.0,0.016301734321586502,668.630188
Uruguay,2002,675.0,3065257.0,0.022020992040797882,430.0263672
Uruguay,2003,535.0,3065772.0,0.017450743238570904,378.428894
Uruguay,2004,520.0,3066489.0,0.016957504168448018,371.3077393
Uruguay,2005,498.0,3070178.0,0.016220557895991698,439.9475098
Uruguay,2006,528.0,3077445.0,0.017157089728654783,494.4122009
Uruguay,2007,576.0,3087957.0,0.018653109483065988,570.6231079
Uruguay,2008,523.0,3100791.0,0.016866664022180147,799.9179688
Uruguay,2009,511.0,3114306.0,0.0164081500019587,813.1199951
Uruguay,2010,547.0,3127306.0,0.017491092972673605,1025.997681
Uruguay,2012,599.0,3151939.0,0.019004174890440456,1322.689331
Uruguay,2013,546.0,3164670.0,0.0172529837234214,1488.914917
Uruguay,2014,591.0,3177645.0,0.018598679210547437,1467.951172
Uruguay,2015,630.0,3190795.0,0.019744295700601263,1398.512085
Uzbekistan,2000,1919.0,21789067.0,0.008807169210136441,29.67128944
Uzbekistan,2001,1914.0,22231527.0,0.008609395117123534,25.24586105
Uzbekistan,2002,1576.0,22632256.0,0.006963512607846075,20.21747208
Uzbekistan,2003,1416.0,22982883.0,0.006161106942066407,21.32575607
Uzbekistan,2004,1251.0,23300841.0,0.005368904924933825,23.29680634
Uzbekistan,2005,1221.0,23600347.0,0.00517365274332619,27.17732811
Uzbekistan,2009,1399.0,25288102.0,0.005532245955034506,63.36511612
Uzbekistan,2010,1464.0,25651783.0,0.005707205616077448,76.91677094
Uzbekistan,2011,1640.0,25978049.0,0.006313022198087315,89.63848114
Uzbekistan,2012,1835.0,26381830.0,0.00695554478214741,106.2389603
Uzbekistan,2013,1950.0,26838924.0,0.0072655669802559894,116.044548
Uzbekistan,2014,2095.0,27313507.0,0.007670197752342824,117.3688278
Venezuela (Bolivarian Republic of),2000,1264.0,21664935.0,0.005834312450048893,
Venezuela (Bolivarian Republic of),2001,1379.0,22108044.0,0.006237548649713199,
Venezuela (Bolivarian Republic of),2002,1299.0,22554558.0,0.00575936801776386,
Venezuela (Bolivarian Republic of),2003,1150.0,23003836.0,0.004999166226015522,
Venezuela (Bolivarian Republic of),2004,1038.0,23452474.0,0.0044259722876145175,
Venezuela (Bolivarian Republic of),2005,1016.0,23897676.0,0.004251459430615764,
Venezuela (Bolivarian Republic of),2006,945.0,24332855.0,0.003883637986582339,
Venezuela (Bolivarian Republic of),2007,897.0,24770950.0,0.00362117722574225,
Venezuela (Bolivarian Republic of),2008,870.0,25209506.0,0.003451079128642981,
Venezuela (Bolivarian Republic of),2009,751.0,25646139.0,0.002928316032288525,
Venezuela (Bolivarian Republic of),2010,775.0,26078766.0,0.0029717663788232924,
Venezuela (Bolivarian Republic of),2011,760.0,26503892.0,0.0028675033840312963,
Venezuela (Bolivarian Republic of),2012,731.0,26926228.0,0.002714825114011513,
Venezuela (Bolivarian Republic of),2013,618.0,27345912.0,0.0022599355984177817,
Virgin Islands (USA),2000,5.0,100254.0,0.004987332176272268,
Virgin Islands (USA),2001,4.0,100831.0,0.00396703394789301,
Virgin Islands (USA),2002,2.0,101048.0,0.001979257382630037,
Virgin Islands (USA),2003,9.0,100917.0,0.008918219923303309,
Virgin Islands (USA),2004,5.0,100630.0,0.0049686972075921685,
Virgin Islands (USA),2005,2.0,100348.0,0.0019930641368039225,
Virgin Islands (USA),2006,14.0,99967.0,0.014004621525103286,
Virgin Islands (USA),2007,11.0,99597.0,0.011044509372772272,
Virgin Islands (USA),2008,6.0,99268.0,0.006044243865092477,
Virgin Islands (USA),2009,9.0,98960.0,0.009094583670169763,
Virgin Islands (USA),2010,8.0,98658.0,0.008108820369356768,
Virgin Islands (USA),2011,8.0,98290.0,0.008139179977617256,
Virgin Islands (USA),2012,10.0,98069.0,0.010196902181117377,
Virgin Islands (USA),2015,3.0,97951.0,0.0030627558677297838,
